id,site,job_url,job_url_direct,title,company,location,date_posted,job_type,salary_source,interval,min_amount,max_amount,currency,is_remote,job_level,job_function,listing_type,emails,description,company_industry,company_url,company_logo,company_url_direct,company_addresses,company_num_employees,company_revenue,company_description,skills,experience_range,company_rating,company_reviews_count,vacancy_count,work_from_home_type,category,search_keyword,search_location,scraped_at,salary,tags,source,department
li-4367327479,linkedin,https://www.linkedin.com/jobs/view/4367327479,,STIIIZY Dispensary Sales Associate,FlowerHire,"Concord, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/flowerhire,,,,,,,,,,,,,cannabis,Dispensary,"Oakland, CA",2026-01-30T17:06:59.124923,,,,
li-4356625112,linkedin,https://www.linkedin.com/jobs/view/4356625112,,"Optometrist - Full Time - Full-Scope Care - Los Gatos,CA (Los Gatos, CA)",Eyes On Eyecare,"Los Gatos, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/eyesoneyecare,,,,,,,,,,,,,cannabis,Dispensary,"Oakland, CA",2026-01-30T17:06:59.124923,,,,
in-262518f79565e632,indeed,https://www.indeed.com/viewjob?jk=262518f79565e632,https://glassmeadows.applytojob.com/apply/bBj3o6R4a7/Sales-Account-Manager?source=INDE&~,Sales Account Manager,"Glass Meadows, Inc.","Remote, US",2026-01-26,fulltime,,,,,,True,,,,,"**Company Overview**
--------------------


At Glass Meadows, Inc. our goal is to cultivate the highest quality cannabis products that provide safe, effective, and consistent experiences for our customers. We are committed to sustainable and responsible cultivation and manufacturing practices, utilizing the latest technology and innovation to produce premium cannabis while minimizing environmental impact. We are a young company that is setting our roots in Newton, New Jersey and are looking for high quality individuals looking to be on the ground floor of this growing business and industry.  

  

We are seeking a Sales Account Manager to represent **Glass Meadows** and our four flagship cannabis brands across Northern New Jersey. The Sales Account Manager, reporting into the Sr. Sales Account Manager, supports sales and account management activities in the New Jersey cannabis market. This role helps manage existing client relationships, assists in sales execution, and ensures day\-to\-day operational excellence. The ideal candidate is organized, customer\-focused, and eager to learn the cannabis industry while contributing to revenue growth and brand presence.**Key Responsibilities**
------------------------

### **Account Support \& Client Management**

* Assist in managing assigned customer accounts by maintaining regular communication and providing responsive support.
* Support senior sales team members with client onboarding, product updates, and account follow\-ups.
* Help resolve customer inquiries and ensure timely responses to client needs and concerns.
* Track and document client interactions, purchase history, and service requests in the CRM system.

### **Sales Execution \& Coordination**

* Support sales team in implementing sales strategies and promotional initiatives.
* Prepare sales materials, presentations, and proposals for client meetings.
* Assist with order processing, invoicing coordination, and ensuring accurate fulfillment.
* Participate in sales calls and in\-person meetings to learn account management best practices.

### **Market Awareness \& Reporting**

* Maintain up\-to\-date knowledge of cannabis products, market trends, and competitor activity.
* Compile data for sales reports and performance metrics.
* Assist in preparing sales forecasts and market insights for management review.

### **Compliance \& Brand Representation**

* Ensure all client\-facing activities comply with state cannabis regulations and company policies.
* Uphold professionalism and accuracy in documentation and record\-keeping.
* Represent the company’s values and brand positively at all customer interactions and events.

**Qualifications**
------------------

* 1–2 years of experience in sales support, field marketing, account management, or customer service (cannabis or consumer packaged goods preferred).
* Bachelor’s degree in Business, Marketing, Communications, or a related field preferred.
* Strong organizational, communication, and time\-management skills.
* Proficiency with CRM tools, Microsoft Office Suite, and basic data reporting.
* Collaborative team player who can work in a fast\-paced, evolving environment.
* Strong organizational, communication, problem\-solving, negotiation, presentation, and people skills.
* Commitment to sound business practices, compliance, and quality standards.
* Proficient in sales and CRM software.
* Analytical mindset with the ability to interpret sales performance metrics.
* Capable of working in a dynamic, fast\-paced environment.
* Sales/Buyer Relationships in the NJ Cannabis Market Preferred
* Use of personal vehicle for travel, as indicated.
* Must be at least 21 years old to comply with state regulations.
* Willingness to undergo background checks, fingerprinting and able to obtain ID badging clearance per New Jersey Cannabis Regulatory Commission (NJ CRC) terms.

**Expectations**
----------------

* Demonstrate professionalism, integrity, and a service\-first mindset.
* Exhibit curiosity and initiative in learning the cannabis industry and sales processes.
* Contribute to team success by supporting colleagues and sharing best practices.
* Maintain flexibility to attend company events and assist during high\-demand periods.
* Uphold the highest standards of integrity, professionalism, and respect
* Demonstrate a proactive, self\-motivated approach with the ability to work independently
* Exhibit strong leadership skills in managing dispensary accounts
* Maintain a collaborative mindset and work effectively with cross\-functional teams
* Adapt quickly to changing priorities in a fast\-paced startup environment
* Show a results\-oriented approach, focusing on meeting and exceeding sales goals
* Demonstrate passion for the cannabis industry and commitment to ongoing learning
* Maintain meticulous attention to detail, especially regarding compliance and record\-keeping

### **Location**

### **Northern NJ, Remote Based Role with 60% Travel**

**Benefits**

### **Health Insurance, 401(k), Holidays, NJ Sick Leave \& Paid Time Off (PTO)**

### **Equal Employment**

**Glass Meadows Inc. provides equal employment opportunities to all qualified individuals without regard to race, color, religion, sex, gender identity, sexual orientation, pregnancy, age, national origin, physical or mental disability, military or veteran status, genetic information, or any other protected classification. Equal employment opportunities include, but is not limited to, hiring, training, promotion, demotion, transfer, leaves of absence, and termination. Glass Meadows Inc. takes allegations of discrimination, harassment, and retaliation seriously, and will promptly investigate when such behavior is reported.**
-------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------




bBj3o6R4a7",,"https://www.indeed.com/cmp/Glass-Meadows,-Inc.",,https://www.glassmeadows.com/,"Newton, NJ",,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4356831727,linkedin,https://www.linkedin.com/jobs/view/4356831727,,Assistant Store Manager,Mint Cannabis,"St Charles, MO",2026-01-30,,,,,,,False,,,,,,,https://www.linkedin.com/company/mintcannabis,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4356870637,linkedin,https://www.linkedin.com/jobs/view/4356870637,,Assistant Store Manager,Mint Cannabis,"St Peters, MO",2026-01-30,,,,,,,False,,,,,,,https://www.linkedin.com/company/mintcannabis,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4356456796,linkedin,https://www.linkedin.com/jobs/view/4356456796,,General Manager,Mint Cannabis,"Buchanan, MI",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/mintcannabis,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4356406865,linkedin,https://www.linkedin.com/jobs/view/4356406865,,Distribution Lead Support,Mint Cannabis,"Phoenix, AZ",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/mintcannabis,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4356655635,linkedin,https://www.linkedin.com/jobs/view/4356655635,,Dispensary Fulfillment Supervisor,BeLeaf Medical,"Overland, MO",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/beleaf-medical,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4367324781,linkedin,https://www.linkedin.com/jobs/view/4367324781,,Part-Time Budtender,Schwazze,"Grants, NM",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/schwazze,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4367313967,linkedin,https://www.linkedin.com/jobs/view/4367313967,,"Dispensary Lead - Mayflower Cannabis (Allston, MA)",iAnthus,"Boston, MA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/ianthus-capital-management,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4367188487,linkedin,https://www.linkedin.com/jobs/view/4367188487,,Dispensary General Manager (Fort Lee),Ascend Wellness Holdings (CSE: AAWH.U / OTCQX:AAWH),"Fort Lee, NJ",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/ascendwellnessholdings,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4366989273,linkedin,https://www.linkedin.com/jobs/view/4366989273,,Shift Lead,Schwazze,"Sunland Park, NM",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/schwazze,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4366920121,linkedin,https://www.linkedin.com/jobs/view/4366920121,,Dispensary General Manager,Dutchess Cannabis,"Markham, IL",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/dutchess-cannabis,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4366508169,linkedin,https://www.linkedin.com/jobs/view/4366508169,,Manager - (Cannabis Dispensary),Mango Cannabis Co.,"Oklahoma City, OK",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/mango-cannabis-co,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4366932577,linkedin,https://www.linkedin.com/jobs/view/4366932577,,Dispensary Tech (Part-Time),AYR Wellness Inc.,"Streetsboro, OH",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/ayr-wellness-inc,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4367053817,linkedin,https://www.linkedin.com/jobs/view/4367053817,,Budtender,High Profile,"Grant, MI",,,,,,,,False,,,,,,,https://www.linkedin.com/company/highprofilecannabis,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
li-4367390535,linkedin,https://www.linkedin.com/jobs/view/4367390535,,Supply Planner,FlowerHire,"Hagerstown, MD",,,,,,,,False,,,,,,,https://www.linkedin.com/company/flowerhire,,,,,,,,,,,,,cannabis,Dispensary,Remote,2026-01-30T17:07:16.973488,,,,
in-cb3ff85d97848d70,indeed,https://www.indeed.com/viewjob?jk=cb3ff85d97848d70,https://jsco.re/h5di9,"Unarmed Security Officer - Vallejo, CA",Hammer Head Security,"Vallejo, CA, US",2026-01-29,"parttime, fulltime",direct_data,hourly,20.0,21.0,USD,False,,,,,"**ABOUT US:**

It's not just about what **WE** look for in an employee, it's about what **YOU** look for in an employer.

  

Hammer Head Security is a family owned and military friendly security services firm based out of Stockton, CA and provides armed, unarmed, patrol, personal protection and event security services throughout the Central Valley, Sacramento Region, and Bay Area. Since 2012, we have steadily grown to become a leader in providing quality guard services with over 150 officers through our team and family oriented culture. We prioritize our employees, their safety and their moral to maintain extremely high employee retention which leads to extremely high client satisfaction.

  

Our team has successfully provided services for monumental events as large as Super Bowl 50, pioneered the security practices of the Cannabis Industry and now implemented numerous COVID \-19 health and safety protocols for our food supply chains.

  

Our rapidly expanding and essential team of Security Professionals are looking to acquire like minded, talented and driven individuals to join our team as we overcome this Global Pandemic.

 **COVID\-19 INFORMATION**


As a Security Officer in the COVID\-19 era, you ARE considered an “essential” front line worker and therefore must adhere to certain health and safety guidelines imposed by the CDC for the general wellbeing of our society. This includes maintaining good hygiene at all times, practicing social distancing and using Personal Protective Equipment (issued by Hammer Head Security) while on duty.

**JOB DESCRIPTION**


Retail Security Officer

* Represent yourself, Hammer Head Security and our major retail clients with complete professionalism.
* Maintain a strong, visible point of control for both the interior and exterior of the facility at all times
* Your primary responsibility is to present yourself as a visual deterrent to retail theft and store loss.
* Establish and cultivate a safe and secure environment for Store Staff, Management and their customers.
* Fully comprehend and enforce all store policies/procedures for customers, vendors and staff.
* Conduct routine and random foot patrols throughout the store, report any suspicious behavior or activity immediately.
* Practice effective communication with Store Staff and Management to control the flow of inbound/outbound foot traffic in a safe and efficient manner.
* Defuse any incidents with difficult persons with sound conflict resolution skills, involve Facility Management as needed.
* Proactively monitor CCTV stations to identify active areas of concern and engage appropriately
* With explicit training, conduct controlled stops and recovery of unpaid merchandise. In best cases documenting that individual.

 **CURRENT VACANCY LOCATIONS**: Vallejo, CA

**SHIFTS**: Days. Weekends Mandatory.

**HOURS**: Full Time and Part Time

 **CREDENTIALS REQUIRED:**


1\. Government issued I.D. or valid California driver's license


2\. High School diploma or equivalent


3\. Valid California BSIS Guard Card


4\. Proof of eligibility to work in the United States

 **QUALIFICATIONS:**


1\. Officer must possess a reliable means of transportation.


2\. Officers must be in good physical condition, able to stand or walk for long periods of time and to perform the full range of security officer duties. Officers must be fully capable of performing work requiring moderate to arduous physical exertion under either normal or emergency conditions.


3\. Additional qualifications of this position will be discussed during the applicant's interview. Hammer Head Security provides Equal Employment and Affirmative Action opportunities to minorities, females, veterans, and disabled individuals, as well as other protected groups.


4\. As a condition of employment, you must successfully complete a background investigation and a post\-offer/pre\-employment drug/alcohol test.


5\. Officers maintain current active status of all required License at all times, and must carry the license at all times while on duty.

  

Reach out today.


Hammer Head Security


(209\) 227\-6566",,https://www.indeed.com/cmp/Hammer-Head-Security,,http://www.hammerheadsecurity.com,Stockton,11 to 50,less than $1M (USD),,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
in-9db9e64d87ae0e42,indeed,https://www.indeed.com/viewjob?jk=9db9e64d87ae0e42,https://710labs.com/careers?gnk=job&gni=8a7887a89a320872019a3c5f3aa04213&gns=Indeed+Free,Harvest Technician (Dry Trim),710 Labs,"Oakland, CA, US",2026-01-29,,,hourly,,,USD,False,,,,,"At 710 Labs, our mission is simple: to disrupt the industry through obsessive quality. We believe in quality over everything – quality people, quality thinking, quality expression, quality of life. We believe in open communication and genuine collaboration where everyone has a voice. We rise together as a team and as an industry.


710 Labs is an award\-winning multi\-state cannabis brand obsessed with making the richest flavored, organic, small batch cannabis on the planet. We are the OGs that hand select and hunt exotic cultivars from the most renowned breeders. We collaborate with artists such as Richard Prince, LSD World Peace, Astral Oracles, The Elder Stateman and Camp High among others for exclusive accessories and product drops.


Come join us.


The ideal candidate is very experienced with processing cannabis flowers, and is able to trim a large volume per day while maintaining a high quality standard of work. The processing technician is expected to maintain trichome integrity, refrain from touching the flowers, and avoid cutting into or ‘shaping’ the flowers. The Processing Technician will be reporting to the Flower Processing Supervisor for all daily tasks.


**If you are interested in joining as we expand our team in Oakland, please apply here. We will reach out to qualified candidates as positions become available.**


**Responsibilities:**


* Harvesting whole plants for processing with care \- following the SOP to maintain trichome integrity
* Running harvested plants to dry rooms
* Trim cannabis without touching or cutting into the flowers
* Following strict biosecurity protocols, maintaining sanitation of tools and person
* Scouting for and reporting any pests or pathogens(powdery mildew, botrytis)
* Any other task assigned by the Flower Processing Supervisor
* Processing Technicians will be required to learn how to trim flowers specific to unique cultivars, and how to identify a variety of pests/pathogens. This is a labor\-intensive task that requires a sense of urgency while maintaining quality \- expectations are 1\.5\-2lbs/day of finished flower processed depending on cultivar.


**Qualifications:**


* For extended periods, must be capable of sitting, squatting, standing, kneeling, bending, or walking through the workday.
* Must be able to exert well\-paced mobility and perform repetitive tasks for up to 8 hours in length.
* Must be able to adapt to fast\-paced production environment while maintaining quality and accuracy.


**Compensation \+ Benefits:**


* Pay Range: $18\.85/hour \+ opportunity to earn monthly incentive based on performance.
* Benefit package includes medical, dental, vision, Life/AD\&D, 401K with company match, paid time off, and holidays.


Please note that the regulations and laws of The State of California require persons working onsite at a cannabis facility to be at least 21 years of age.


The Company is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status.",,https://www.indeed.com/cmp/710-Labs-1,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/668e7f58dbd1bfacceb49719cc00dfe8,https://710labs.com,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
in-730ca3d99b6829f7,indeed,https://www.indeed.com/viewjob?jk=730ca3d99b6829f7,https://jsco.re/h5c5u,"Unarmed Security Officer - Milpitas, CA",Hammer Head Security,"Milpitas, CA, US",2026-01-29,fulltime,,hourly,,,USD,False,,,,,"**ABOUT US:**

It's not just about what **WE** look for in an employee, it's about what **YOU** look for in an employer.

  

Hammer Head Security is a family owned and military friendly security services firm based out of Stockton, CA and provides armed, unarmed, patrol, personal protection and event security services throughout the Central Valley, Sacramento Region, and Bay Area. Since 2012, we have steadily grown to become a leader in providing quality guard services with over 150 officers through our team and family oriented culture. We prioritize our employees, their safety and their moral to maintain extremely high employee retention which leads to extremely high client satisfaction.

  

Our team has successfully provided services for monumental events as large as Super Bowl 50, pioneered the security practices of the Cannabis Industry and now implemented numerous COVID \-19 health and safety protocols for our food supply chains.

  

Our rapidly expanding and essential team of Security Professionals are looking to acquire like minded, talented and driven individuals to join our team as we overcome this Global Pandemic.

 **COVID\-19 INFORMATION**


As a Security Officer in the COVID\-19 era, you ARE considered an “essential” front line worker and therefore must adhere to certain health and safety guidelines imposed by the CDC for the general wellbeing of our society. This includes maintaining good hygiene at all times, practicing social distancing and using Personal Protective Equipment (issued by Hammer Head Security) while on duty.

  

**JOB DESCRIPTION**


Security Officer

* Represent yourself, Hammer Head Security and our major clients with complete professionalism.
* Maintain a strong, visible point of control for access to the facility at all times
* Your primary responsibility is to present yourself as a visual deterrent
* Establish and cultivate a safe and secure environment for Staff, Management and their guests.
* Fully comprehend and enforce all policies/procedures for guests, vendors and staff.
* Practice effective communication with Staff and Management to control the flow of inbound/outbound traffic in a safe and efficient manner.
* Defuse any incidents with difficult persons with sound conflict resolution skills, involve Facility Management as needed.

 **CURRENT VACANCY LOCATIONS**: Milpitas

**SHIFTS**: Day Shift. Weekends Mandatory.

**HOURS**: Full Time

 **CREDENTIALS REQUIRED:**


1\. Government issued I.D. or valid California driver's license


2\. High School diploma or equivalent


3\. Valid California BSIS Guard Card


4\. Proof of eligibility to work in the United States

 **QUALIFICATIONS:**


1\. Officers must be in good physical condition, enabling them to perform the full range of security officer duties. Officers must be fully capable of performing work requiring moderate to arduous physical exertion under either normal or emergency conditions.


2\. Additional qualifications of this position will be discussed during the applicant's interview. Hammer Head Security provides Equal Employment and Affirmative Action opportunities to minorities, females, veterans, and disabled individuals, as well as other protected groups.


3\. As a condition of employment, you must successfully complete a background investigation and a post\-offer/pre\-employment drug/alcohol test.


4\. Officers maintain current active status of all required License at all times, and must carry the license at all times while on duty.


5\. **Must be able to accurately input data in a timely manner. Must be tech\-savvy.**

  

Reach out today.


Hammer Head Security


(209\) 227\-6566


Or


Visit us Online


Check out our Instagram


Apply Online",,https://www.indeed.com/cmp/Hammer-Head-Security,,http://www.hammerheadsecurity.com,Stockton,11 to 50,less than $1M (USD),,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
in-e2b1cc83e36042a7,indeed,https://www.indeed.com/viewjob?jk=e2b1cc83e36042a7,https://710labs.com/careers?gnk=job&gni=8a7883ac9be7cb38019c0b18189a47df&gns=Indeed+Free,Nursery Technician,710 Labs,"Oakland, CA, US",2026-01-28,,direct_data,hourly,22.0,23.0,USD,False,,,,,"At 710 Labs, our mission is simple: to disrupt the industry through obsessive quality. We believe in quality over everything – quality people, quality thinking, quality expression, quality of life. We believe in open communication and genuine collaboration where everyone has a voice. We rise together as a team and as an industry.  

  

710 Labs is an award\-winning multi\-state cannabis brand obsessed with making the richest flavored, organic, small batch cannabis on the planet. We are the OGs that hand select and hunt exotic cultivars from the most renowned breeders. We collaborate with artists such as Richard Prince, LSD World Peace, Astral Oracles, The Elder Stateman and Camp High among others for exclusive accessories and product drops.  

  

Come join us.  

  

The ideal candidate is detail oriented with prior experience in cannabis propagation and must be familiar with cloning techniques, watering plants by hand, and mother plant care. The Nursery Technician will be reporting to the Nursery Supervisor for daily tasks.  

  

Nursery Technicians will be required to learn how different cultivars/strains grow, and how to identify a variety of pests/pathogens. This is a labor\-intensive position that requires good critical thinking skills and the ability to adapt to rapidly changing tasks.  

  

**Responsibilities:**
* Transplant rooted clones into coco /soil
* Top and prune vegetative and mother plants according to cultivar and cloning needs
* Propagate vegetative plants from in house mother plants
* Prepare grow media for clones and transplants
* Mix and apply biostimulants and pesticides via foliar sprays and drenches
* Release beneficial/predatory insects and mites
* Hand irrigate plants both on ground levels and on ladders
* Adhere to biosecurity protocols; maintaining sanitation of tools, workspace, and person including cleaning of tables, sweeping and mopping of floors, and washing of dishes
* Work at a fast pace in warm and humid conditions
* Affix METRC tags to plant lots and individual plants
* Scout for and report any pests and pathogens (powdery mildew, botrytis, insect/ mite infestations)
* Maintain accurate computer records and inventories
* Escalate issues to appropriate channels using clear written/verbal communication
* Any other task assigned by the Nursery Manager/ Supervisor or Director of Cultivation
* Must be able to work a weekly Sunday\-Thursday OR Tuesday\-Saturday shift after initial training period (Monday\-Friday) is completed

**Requirements:**
* Be able to work in temperatures in the low 80s with 65%\+ relative humidity
* Must be able to stand, squat, bend, twist, and work with arms extended for long periods of time
* Be able to comfortably lift at least 30 lbs
* Be comfortable on a ladder for an extended period
* Have basic familiarity with spreadsheets (Excel/ Google Sheets)
* Have weekend availability.
* Must be able to work a weekly Saturday or Sunday shift after initial training period
* Be willing to apply pesticides while wearing PPE including a full face respirator after training
* Be comfortable doing basic math and unit conversions

**Compensation \+ Benefits:**
* Pay Range: $22\.00/hour \- $23\.00/hour
* Benefit package includes medical, dental, vision, Life/AD\&D, 401K with company match, paid time off, and holidays.

Please note that the regulations and laws of The State of California require persons working onsite at a cannabis facility to be at least 21 years of age.  

  

The Company is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status.",,https://www.indeed.com/cmp/710-Labs-1,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/668e7f58dbd1bfacceb49719cc00dfe8,https://710labs.com,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
in-8f5e62caaf2bff79,indeed,https://www.indeed.com/viewjob?jk=8f5e62caaf2bff79,https://710labs.com/careers?gnk=job&gni=8a7883ac9be7cb38019c0b2a5fb0510f&gns=Indeed+Free,Cultivation Technician,710 Labs,"Oakland, CA, US",2026-01-28,,direct_data,hourly,21.0,22.0,USD,False,,,,,"At 710 Labs, our mission is simple: to disrupt the industry through obsessive quality. We believe in quality over everything – quality people, quality thinking, quality expression, quality of life. We believe in open communication and genuine collaboration where everyone has a voice. We rise together as a team and as an industry.  

  

710 Labs is an award\-winning multi\-state cannabis brand obsessed with making the richest flavored, organic, small batch cannabis on the planet. We are the OGs that hand select and hunt exotic cultivars from the most renowned breeders. We collaborate with artists such as Richard Prince, LSD World Peace, Astral Oracles, The Elder Statesman and Camp High among others for exclusive accessories and product drops.  

  

Come join us.  

  

The Cultivation Technicians will be required to learn how different cultivars/strains grow, and how to identify a variety of pests/pathogens. The ideal candidate is observant with prior experience in cannabis cultivation. They must be familiar with pruning techniques, different cultivars, pesticides/biostimulants, and fertigation. This is a labor\-intensive position that requires attention to detail, self\-accountability, and good critical thinking skills.The Cultivation Technician will be reporting to the Cultivation Supervisor/Manager for daily tasks.  

  

**Responsibilities include:**
* Applying trellis netting, training/manipulating branches to achieve a uniform canopy.
* Mixing and applying biostimulants/pesticides via foliar sprays and drenches.
* Pruning flowering plants according to cultivar.
* Veg work entailing transplanting, prune ups, and watering.
* Mixing and delivering nutrients.
* Measuring the EC and pH of nutrient solution and runoff.
* Filling flowering rooms with vegetative plants.
* Checking environmental monitoring system and reporting any outliers.
* Affixing METRC tags to individual plants.
* Following strict biosecurity protocols, maintaining sanitation of tools and person.
* Scouting for and reporting any pests and pathogens (powdery mildew, botrytis).
* Working at a fast pace under warm cultivation lights \- flowering rooms average 73\+ degrees and Veg Room as high as 80 degrees.
* Standing/squatting/bending with arms extended for long periods of time.
* Working on a step ladder at elevated heights.
* Any other task assigned by the Cultivation Supervisor, Cultivation Manager, or Director of Cultivation.
* Must be able to work a weekly Sunday\-Thursday OR Tuesday\-Saturday shift after initial training period (Monday\-Friday) is completed

**Compensation \+ Benefits:**
* Pay Range: $21\.00/hour \- $22\.00/hour
* Benefit package includes medical, dental, vision, Life/AD\&D, 401K with company match, paid time off, and holidays.

Please note that the regulations and laws of The State of California require persons working onsite at a cannabis facility to be at least 21 years of age.
  

The Company is proud to be an equal opportunity employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability or veteran status.",,https://www.indeed.com/cmp/710-Labs-1,https://d2q79iu7y748jz.cloudfront.net/s/_squarelogo/256x256/668e7f58dbd1bfacceb49719cc00dfe8,https://710labs.com,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
li-4367373171,linkedin,https://www.linkedin.com/jobs/view/4367373171,,Cultivation Technician,710 Labs,"Oakland, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/seven-ten-labs,,,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
li-4367372182,linkedin,https://www.linkedin.com/jobs/view/4367372182,,Nursery Technician,710 Labs,"Oakland, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/seven-ten-labs,,,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
li-4367117523,linkedin,https://www.linkedin.com/jobs/view/4367117523,,Assistant Resident Manager I (Eastern Park Apartments - 1357),EAH Housing,"San Francisco, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/eah,,,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
li-4367302941,linkedin,https://www.linkedin.com/jobs/view/4367302941,,Occupancy Coordinator I (Crescent Park - 1351),EAH Housing,"Richmond, CA",2026-01-29,,,,,,,False,,,,,,,https://www.linkedin.com/company/eah,,,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
li-4366541231,linkedin,https://www.linkedin.com/jobs/view/4366541231,,Tasting Room Assistant,J Vineyards & Winery,"St Helena, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/j-vineyards-&-winery,,,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
li-4366547160,linkedin,https://www.linkedin.com/jobs/view/4366547160,,Wine Educator,J Vineyards & Winery,"St Helena, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/j-vineyards-&-winery,,,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
li-4366918756,linkedin,https://www.linkedin.com/jobs/view/4366918756,,Reservationist,Transdev North America,"Antioch, CA",2026-01-28,,,,,,,False,,,,,,,https://www.linkedin.com/company/transdev-north-america,,,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
li-4367630204,linkedin,https://www.linkedin.com/jobs/view/4367630204,,"District Manager (Buchanan, Eastern Park, Western Park - 1349, 1357, 1359)",EAH Housing,"San Francisco, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/eah,,,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
li-4367392200,linkedin,https://www.linkedin.com/jobs/view/4367392200,,Car Loader and Unloader,ConGlobal,"Benicia, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/conglobal,,,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
li-4367254532,linkedin,https://www.linkedin.com/jobs/view/4367254532,,"Unarmed Security Officer - Vallejo, CA",Hammer Head Security,"Vallejo, CA",,,,,,,,False,,,,,,,https://www.linkedin.com/company/hammer-head-protection-inc,,,,,,,,,,,,,cannabis,Cannabis,"Oakland, CA",2026-01-30T17:07:27.092041,,,,
